Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
148,28.0,0.4823,"대비, 분기, 영업, 실적, 매출, 주가, 상승, 감소, 기준, 동기",카카오 매출 광고 알리페이 카카오페이 실적 연구원 게임 주가 증권
149,8.0,0.3568,"비트코인, 가상자산, 코인, 암호화폐, 자산, 하락, 상승, 이날, 채굴, 화폐",비트코인 중국 거래소 위안 인출 코인 자산 위안화 돈세탁 수수료
150,33.0,0.6807,"통화, 금리, 총재, 한국은행, 물가, 한은, 경기, 완화, 코로나19, 중앙은행",소비 경기 내수 연속 수출 물가 금리 달 수지 전월
151,10.0,0.3421,"돈, 거, 얘기, 주도, 인터넷, 결국, 고민, 교수, 실제, 과거",카드 지급결제 인증 계좌 생체 발견 증대 불 인류 과거
152,8.0,0.3679,"비트코인, 가상자산, 코인, 암호화폐, 자산, 하락, 상승, 이날, 채굴, 화폐",비트코인 중국 거래소 위안 코인 차이 인출 자산 훠 비
153,1.0,0.4868,"페이, 앱, 모바일, 플랫폼, 가맹점, 카드사, 계좌, 출시, 오프라인, 네이버",블록체인 카드 보안 포인트 인증 증서 공인 상 앱 카드사
154,23.0,0.5375,"증권사, 증권, 회장, 자본, 허용, 협회, 법인, 운용, 펀드, 법",회장 주식 증권사 법인 펀드 소득세 간접 과세 자산 허용
155,23.0,0.9637,"증권사, 증권, 회장, 자본, 허용, 협회, 법인, 운용, 펀드, 법",허용 증권사 결제망 법인 황 회장 은행 외환 자본 신탁업
156,23.0,0.8275,"증권사, 증권, 회장, 자본, 허용, 협회, 법인, 운용, 펀드, 법",증권사 신문 지급결제 회장 취임 법인 협회 은행 펀드 신탁업
157,23.0,0.9186,"증권사, 증권, 회장, 자본, 허용, 협회, 법인, 운용, 펀드, 법",증권사 은행 허용 운동장 외환 회장 법인 지급결제 골드만 삭스
158,23.0,0.8886,"증권사, 증권, 회장, 자본, 허용, 협회, 법인, 운용, 펀드, 법",회장 지급결제 증권사 황 법인 은행 외국환 주장 개혁 협회
159,23.0,0.8744,"증권사, 증권, 회장, 자본, 허용, 협회, 법인, 운용, 펀드, 법",지급결제 법인 회장 허용 외환 합리 황 증권사 은행 초대
160,23.0,0.9194,"증권사, 증권, 회장, 자본, 허용, 협회, 법인, 운용, 펀드, 법",운동장 증권사 은행 지급결제 결제망 회장 법인 제정 신탁업 외국환
161,23.0,0.9076,"증권사, 증권, 회장, 자본, 허용, 협회, 법인, 운용, 펀드, 법",증권사 은행 협회 황영기 운동장 법인 허용 회장 지급결제 주장
162,23.0,0.7675,"증권사, 증권, 회장, 자본, 허용, 협회, 법인, 운용, 펀드, 법",허용 증권사 법인 지급결제 결제망 당시 회장 돈 협회 공정거래위
163,23.0,0.8337,"증권사, 증권, 회장, 자본, 허용, 협회, 법인, 운용, 펀드, 법",법 신탁업 회장 분리 자산운용 자본 진출 은행 황 소득세
164,23.0,0.8796,"증권사, 증권, 회장, 자본, 허용, 협회, 법인, 운용, 펀드, 법",은행 회장 법인 황 지급결제 증권사 한겨레 외환 신문 허용
165,23.0,0.8882,"증권사, 증권, 회장, 자본, 허용, 협회, 법인, 운용, 펀드, 법",증권사 허용 자본 법인 회장 외환 합리 대접 카드사 황
166,23.0,0.4663,"증권사, 증권, 회장, 자본, 허용, 협회, 법인, 운용, 펀드, 법",일보 증권 증권사 결제망 대가 법 급결제 권리 뜻 통장
167,23.0,0.8658,"증권사, 증권, 회장, 자본, 허용, 협회, 법인, 운용, 펀드, 법",은행 외환 증권사 법인 지급결제 회장 자본 금지 허용 펀드
168,23.0,0.9657,"증권사, 증권, 회장, 자본, 허용, 협회, 법인, 운용, 펀드, 법",허용 증권사 결제망 법인 회장 외환 은행 신탁업 자본 합리
169,23.0,0.8878,"증권사, 증권, 회장, 자본, 허용, 협회, 법인, 운용, 펀드, 법",은행 증권사 운동장 회장 신탁업 황 제정 법 부동산 외화
170,23.0,0.7979,"증권사, 증권, 회장, 자본, 허용, 협회, 법인, 운용, 펀드, 법",협회 증권사 지급결제 법인 간담회 결제망 허용 황영기 돈 신년
171,23.0,0.8312,"증권사, 증권, 회장, 자본, 허용, 협회, 법인, 운용, 펀드, 법",지급결제 증권사 법인 은행 외환 허용 초대 비판 골드만 요청
172,23.0,0.8709,"증권사, 증권, 회장, 자본, 허용, 협회, 법인, 운용, 펀드, 법",회장 부동산 은행 지급결제 신탁 강조 증권사 법인 펀드 차별
173,34.0,0.3741,"빅테크, 네이버, 플랫폼, 금융사, 진출, 후불결제, 계좌, 네이버파이낸셜, 동일, 전자금융거래법",등록 페이 행업 발 전자금융업자 선불전자지급수단 사 코리아 에스크로 대금
174,35.0,0.6133,"네이버, 상장, 카카오페이, 카카오, 인수, 증권, 지분, 주식, 설립, 합병",현대 계열사 제외 편입 영위 사 집단 에이치 지분 방송
175,35.0,0.5595,"네이버, 상장, 카카오페이, 카카오, 인수, 증권, 지분, 주식, 설립, 합병",계열사 현대 사 집단 제외 방송 지분 삼성 사수 계열
176,21.0,0.6873,"플랫폼, 데이터, 혁신, 빅데이터, 신한, 모바일, 경영, 마케팅, 인공지능, 역량",위비 플랫폼 은행 뱅크 핀테크 행장 톡 우리은행 버스 멤
177,35.0,0.4729,"네이버, 상장, 카카오페이, 카카오, 인수, 증권, 지분, 주식, 설립, 합병",현대 계열사 집단 방송 사 설립 지분 소속 취득 백화점
178,21.0,0.7048,"플랫폼, 데이터, 혁신, 빅데이터, 신한, 모바일, 경영, 마케팅, 인공지능, 역량",디지털 핀테크 부 카드 신문 개편 실리콘밸리 이미지 게티 마케팅
179,23.0,0.7505,"증권사, 증권, 회장, 자본, 허용, 협회, 법인, 운용, 펀드, 법",증권사 은행 지급결제 법인 증권 과도 허용 금융당국 개혁 협회
180,23.0,0.7352,"증권사, 증권, 회장, 자본, 허용, 협회, 법인, 운용, 펀드, 법",은행 증권사 지급결제 법인 증권 과도 협회 보험 레버리지 의견
181,1.0,0.7169,"페이, 앱, 모바일, 플랫폼, 가맹점, 카드사, 계좌, 출시, 오프라인, 네이버",페이 삼성 미니 온라인 앱 카드 출시 신문 적립 스마트폰
182,11.0,0.4572,"송금, 뱅크, 카카오뱅크, 인터넷전문은행, 인터넷, 환전, 케이, 수수료, 대출, 외환",은행 인터넷전문은행 대주주 완화 은산 분리 저축 지분 자본 인터넷
183,6.0,0.2798,"중국, 위안, 알리바바, 구글, 알리페이, 앱, 애플, 위챗, 위안화, 인민은행",자전거 중국 바이크 스마트폰 앱 모 배달 오포 베이징 위치
184,17.0,0.5645,"대통령, 북한, 법, 머지포인트, 제재, 국회, 위원회, 사태, 피해, 등록",법 트럼프 프랭크 도드 일보 완화 민주당 대통령 은행 명령
185,21.0,0.383,"플랫폼, 데이터, 혁신, 빅데이터, 신한, 모바일, 경영, 마케팅, 인공지능, 역량",카드 복장 자율 호칭 신한 단순 유연근 혁신방안 무제 문화
186,17.0,0.6142,"대통령, 북한, 법, 머지포인트, 제재, 국회, 위원회, 사태, 피해, 등록",트럼프 대통령 월가 샌더스 법 프랭크 도드 대선 행정명령 상원
187,10.0,0.1935,"돈, 거, 얘기, 주도, 인터넷, 결국, 고민, 교수, 실제, 과거",트럼프 신한 달 삼성 값 종합 이지현 상승 정치 무산
188,23.0,0.8079,"증권사, 증권, 회장, 자본, 허용, 협회, 법인, 운용, 펀드, 법",회장 증권사 법인 은행 황 지급결제 협회 시장법 자본 신탁업
189,23.0,0.8356,"증권사, 증권, 회장, 자본, 허용, 협회, 법인, 운용, 펀드, 법",회장 황 증권사 동아일보 은행 지급결제 외국환 법인 금융당국 가입
190,10.0,0.4642,"돈, 거, 얘기, 주도, 인터넷, 결국, 고민, 교수, 실제, 과거",중국 정신 상거래 드론 기업가 알리바바 일자리 혁신 회장 혁명
191,23.0,0.8146,"증권사, 증권, 회장, 자본, 허용, 협회, 법인, 운용, 펀드, 법",법인 지급결제 허용 금융결제원 증권사 은행 협회 회장 결제망 변경
192,10.0,0.3006,"돈, 거, 얘기, 주도, 인터넷, 결국, 고민, 교수, 실제, 과거",블록체인 디지털 은행 비트코인 한은 장부 통화 내역 인사 고위
193,1.0,0.4644,"페이, 앱, 모바일, 플랫폼, 가맹점, 카드사, 계좌, 출시, 오프라인, 네이버",페이 시스 삼성 가맹점 온라인 미니 예정 이유미 삼성전자 노하우
194,23.0,0.6291,"증권사, 증권, 회장, 자본, 허용, 협회, 법인, 운용, 펀드, 법",은행 증권사 증권 허용 지급결제 법인 사태 저축 계좌 금융사
195,28.0,0.8951,"대비, 분기, 영업, 실적, 매출, 주가, 상승, 감소, 기준, 동기",의견 매수 목 키움증권 신문 증권 동종 센서스 컨 분기
196,33.0,0.6185,"통화, 금리, 총재, 한국은행, 물가, 한은, 경기, 완화, 코로나19, 중앙은행",금리 한은 통화 계획 발행 국회 성장세 보고 부채 한국은행
197,22.0,0.5214,"모바일, 아시아, 뱅킹, 창, 동전, 눈, 고령, 기부, 소외, 금지",권 발행 잔액 화폐 환수 시중 지폐 감소 한은 동전
198,6.0,0.4352,"중국, 위안, 알리바바, 구글, 알리페이, 앱, 애플, 위챗, 위안화, 인민은행",중국 모바일 지급결제 위챗 온라인 페이 리서치 결제액 압도 신용카드
199,6.0,0.5009,"중국, 위안, 알리바바, 구글, 알리페이, 앱, 애플, 위챗, 위안화, 인민은행",중국 모바일 대선 대비 알리페이 전재 페이스북 타임스 특파원 급속도
200,17.0,0.7073,"대통령, 북한, 법, 머지포인트, 제재, 국회, 위원회, 사태, 피해, 등록",개성 공단 북한 제재 박근혜 대북 핵 남북 재가동 유엔
201,15.0,0.3017,"클라우드, 보안, 데이터, 데일리, 쿠콘, 글로벌, 차세대, 센터, 통합, 플랫폼",인증 핀테크 대회 생체 스마트 글로벌 크로스 콘테스트 교차 오픈
202,23.0,0.4032,"증권사, 증권, 회장, 자본, 허용, 협회, 법인, 운용, 펀드, 법",삼성증권 자본 초대 증권 실적 대비 증권사 발행 반영 관건
203,9.0,0.3037,"대출, 신용, 금리, 담보, 예금, 보증, 이자, 등급, 한도, 자산",예금 예금자 보험 핀테크 카카오페이 곽 페이팔 선불전자지급수단 전자화폐 고민
204,3.0,0.5173,"스마트, 게임, 자동차, 현대, 콘텐츠, 제품, 삼성, 삼성전자, 판매, 로봇",안드로이드 키오스 꿈 플랫폼 문화 마이 아이폰 정상국 영상 니지
205,23.0,0.6546,"증권사, 증권, 회장, 자본, 허용, 협회, 법인, 운용, 펀드, 법",협회 증권사 금 협 성과 은행 자산운용 사 증권업 회비
206,23.0,0.9054,"증권사, 증권, 회장, 자본, 허용, 협회, 법인, 운용, 펀드, 법",지급결제 증권사 제정 법인 협회 황영기 결제망 신탁업 신문 허용
207,23.0,0.7357,"증권사, 증권, 회장, 자본, 허용, 협회, 법인, 운용, 펀드, 법",은행 회장 법 제정 신탁업 운용 황 증권 법인 협회
208,3.0,0.36,"스마트, 게임, 자동차, 현대, 콘텐츠, 제품, 삼성, 삼성전자, 판매, 로봇",카드 현대 디자인 세로 디지털 표현 혁신 트렌드 파격 자율
209,20.0,0.5005,"글로벌, 현지, 진출, 베트남, 인도네시아, 캄보디아, 인도, 아시아, 비자, 싱가포르",카드 인도네시아 신한 진출 현지 프로세싱 동남아 업력 발급 법인
210,25.0,0.5156,"수수료, 카드사, 가맹점, 신용카드, 인하, 신용, 부담, 영세, 우대, 사",카드사 수수료 인상 카드 단말기 신문 지급결제 비자 게티 플랫폼
211,21.0,0.375,"플랫폼, 데이터, 혁신, 빅데이터, 신한, 모바일, 경영, 마케팅, 인공지능, 역량",은행 자산관리 지주 신한 은행업 인터넷전문은행 카드 아시아 기조 포트폴리오
212,23.0,0.5003,"증권사, 증권, 회장, 자본, 허용, 협회, 법인, 운용, 펀드, 법",증권 증권사 영업 완화 지급결제 어음 한국일보 발행 연금 실적
213,11.0,0.3524,"송금, 뱅크, 카카오뱅크, 인터넷전문은행, 인터넷, 환전, 케이, 수수료, 대출, 외환",외국환 플래닛 거래법 위반 판매자 등록 대금 조세일보 외환 원화
214,25.0,0.7282,"수수료, 카드사, 가맹점, 신용카드, 인하, 신용, 부담, 영세, 우대, 사",수수료 카드 영세 카드사 전문 금액 과도 평균 위원회 신용
215,25.0,0.2535,"수수료, 카드사, 가맹점, 신용카드, 인하, 신용, 부담, 영세, 우대, 사",통신사 통신 수수료 과금 후불 레즈 엔비 플랫폼 휴대폰 이동
216,21.0,0.4774,"플랫폼, 데이터, 혁신, 빅데이터, 신한, 모바일, 경영, 마케팅, 인공지능, 역량",신한 핀테크 신한은행 사 협업 퓨처스 랩 관 선정 권소현
217,1.0,0.5594,"페이, 앱, 모바일, 플랫폼, 가맹점, 카드사, 계좌, 출시, 오프라인, 네이버",구글 페이 안드로이드 등록 선불전자지급수단 신문 발행 진출 전자지갑 금감원
218,25.0,0.6998,"수수료, 카드사, 가맹점, 신용카드, 인하, 신용, 부담, 영세, 우대, 사",수수료 카드사 영세 카드 신용 과도 여신 쇼핑몰 평균 전문
219,23.0,0.6753,"증권사, 증권, 회장, 자본, 허용, 협회, 법인, 운용, 펀드, 법",은행 금 회장 신탁 운용 협 자극 금전 신탁업 증권사
220,23.0,0.8112,"증권사, 증권, 회장, 자본, 허용, 협회, 법인, 운용, 펀드, 법",은행 회장 증권사 황 운동장 법인 지급결제 운용 외화 신탁업
221,23.0,0.7539,"증권사, 증권, 회장, 자본, 허용, 협회, 법인, 운용, 펀드, 법",은행 금 협 보험 펀드 신탁업 사 증권 비판 자산
222,23.0,0.8199,"증권사, 증권, 회장, 자본, 허용, 협회, 법인, 운용, 펀드, 법",은행 회장 운동장 증권사 황 운용 증권 사냥 외화 농사
223,4.0,0.4485,"소득, 과세, 세금, 국세청, 계좌, 탈루, 탈세, 신고, 플랫폼, 세무",수협 돈 선주 횡령 직원 보험료 문 지난달 대납 제주
224,1.0,0.2987,"페이, 앱, 모바일, 플랫폼, 가맹점, 카드사, 계좌, 출시, 오프라인, 네이버",핀테크 은행 모바일 육성 부 충전 이상일 데일리 농업 카드
225,21.0,0.5983,"플랫폼, 데이터, 혁신, 빅데이터, 신한, 모바일, 경영, 마케팅, 인공지능, 역량",카드 신한 디지털 빅데이터 모바일 앱 플랫폼 데이터 혁신 브랜드
226,10.0,0.467,"돈, 거, 얘기, 주도, 인터넷, 결국, 고민, 교수, 실제, 과거",은행 밥 그릇 싸움 증권 은행업 금 일각 신탁업 협회
227,10.0,0.1901,"돈, 거, 얘기, 주도, 인터넷, 결국, 고민, 교수, 실제, 과거",은행 뱅킹 트랜잭션 글로벌 한경 모바일 수수료 무역 외환 기사
228,26.0,0.5214,"오전, 시, 장관, 차관, 국회, 산업부, 개최, 농식품부, 환경부, 청사",미주 계획 주간 목 잠정 행사 국회 보도 계정 지수
229,33.0,0.4724,"통화, 금리, 총재, 한국은행, 물가, 한은, 경기, 완화, 코로나19, 중앙은행",경기 한은 연속 소비 작년 인 지침 분기 예산 판매
230,26.0,0.8612,"오전, 시, 장관, 차관, 국회, 산업부, 개최, 농식품부, 환경부, 청사",오전 시 장관 차관 산업부 국회 해수부 농식품부 환경부 개최
231,23.0,0.9069,"증권사, 증권, 회장, 자본, 허용, 협회, 법인, 운용, 펀드, 법",은행 회장 신탁 운동장 신탁업 협회 펀드 축구 강조 농구장
232,25.0,0.2032,"수수료, 카드사, 가맹점, 신용카드, 인하, 신용, 부담, 영세, 우대, 사",카드 카드사 빅데이터 핀테크 혁명 단말기 인증 블록체인 인공지능 강조
233,1.0,0.6388,"페이, 앱, 모바일, 플랫폼, 가맹점, 카드사, 계좌, 출시, 오프라인, 네이버",구글 카드 페이 카드사 안드로이드 모바일 진출 신문 보안 토큰
234,10.0,0.2994,"돈, 거, 얘기, 주도, 인터넷, 결국, 고민, 교수, 실제, 과거",중국 핀테크 은행 출범 지급결제 설립 금융업 금융위 블록체인 대출
235,5.0,0.3481,"교수, 주제, 위원, 개최, 포럼, 세미나, 센터, 강조, 김, 연구원",중국 블록체인 핀테크 P2P 보험 베이징 통합 특별 연구원 혁명
236,4.0,0.2722,"소득, 과세, 세금, 국세청, 계좌, 탈루, 탈세, 신고, 플랫폼, 세무",제출 국세청 자료 고시 대행 신용카드 의뢰 페이 카카오페이 법
237,1.0,0.5723,"페이, 앱, 모바일, 플랫폼, 가맹점, 카드사, 계좌, 출시, 오프라인, 네이버",구글 페이 안드로이드 카드사 등록 송금 오프라인 카드 온라인 선불전자지급수단
